# category	id	name	rarity	icon	desc	acquire	track	tags
creatures	Sprout_Rice_Z2W	Pousse de riz	0	1094	Lorsque les digues d'Étincelle ne parviennent pas à retenir les flux, ces derniers sont absorbés dans les sols et donnent vie aux plantations. Ces créatures représentent des cibles de choix pour les aventuriers débutants.	Level 13-14 | Found in: Azuram Fields, Azuram Highland, Azuram Flying	Azuram Fields@909.5,73.7,11.3;Azuram Highland@1076.4,318.3,22.8;Azuram Flying@1276.1,324.9,133.5	type:Sprouts,area:Z2
creatures	Sprout_Rice_Z2W_U	Pousse de riz étincelante	0	1095		Level 15 | Found in: Azuram Highland	Azuram Highland@1006.9,226,18.6	type:Sprouts,area:Z2
creatures	Crimson_Z2W_Monk	Prêcheur écarlate	0	1030	Il peut paraître étonnant que les Béliers écarlates, qui ont passé la majeure partie de leur existence sur une île minuscule, se soient spécialisés dans la magie de terre de Kyre. Mais ne vous avisez pas de le leur faire remarquer.	Level 15-16 | Found in: Krisomal Priaire	Krisomal Priaire@1239.6,714.9,101.4	type:Crimson,area:Z2
creatures	Crimson_Z2W_Monk_2	Prêcheur écarlate érudit	0	1030		Level 17-18 | Found in: Nescent Pasture	Nescent Pasture@1717.7,226.2,17	type:Crimson,area:Z2
creatures	Crimson_Z3W_Monk	Prêcheur écarlate savant	0	1030		Level 23-24 | Found in: CrimsonIsland Cathedral	CrimsonIsland Cathedral@537.3,-881.7,227.7	type:Crimson,area:Z3
creatures	Crimson_Z3W_Caster	Prêtre écarlate	0	1096	Les moines qui apprennent à boire de la bière sans tacher leur soutane sont officiellement éligibles au titre de prêtre.	Level 23-24 | Found in: CrimsonIsland Cathedral	CrimsonIsland Cathedral@529.7,-878,213.1	type:Crimson,area:Z3
creatures	Skunk_Z1W	Putois	0	1097	Personne n'a jamais véritablement remporté un combat contre un putois. Qu'importe l'issue de l'affrontement : on en ressort aussi puant que honteux.	Level 6-7 | Found in: Primevalley Plain, Primevalley Col, Primevalley Island	Primevalley Plain@-184.7,1618.1,47;Primevalley Col@-131.1,1020.1,47.2;Primevalley Island@51.1,1008.7,83.5	type:Skunk,area:Z1
creatures	Skunk_Z1W_U	Putois étincelant	0	1098		Level 6 | Found in: Primevalley Hump	Primevalley Hump@-383.9,1632.8,69.8	type:Skunk,area:Z1
creatures	Skunk_Z1W_2	Putois impopulaire	0	1099		Level 10-11 | Found in: Enripit Plains, Enripit Fields, Enripit Crest	Enripit Plains@-824.9,537.5,161;Enripit Fields@-552.8,695.6,130.5;Enripit Crest@-954.9,416.9,173.8	type:Skunk,area:Z1
creatures	Reblochonk	Reblochonk	4	1100	Les sports des Kobolds sont largement inspirés de leurs métiers. C'est ainsi que Reblochonk est à la fois le meilleur employé de Ratsar et le champion régional de roulage de meule.	Level 8 | World boss | Drops: Flamme d'Argol (rare), Lune fromagère (rare) | Found in: Dungeon entrance - Primevalley Meadows	Dungeon entrance - Primevalley Meadows@-394.3,1331.6,51.1	type:Kobold,area:Z1
creatures	Bee_Z1W	Récolteuse apix	0	1101	Cette abeille semble étonnamment grande, mais de nos jours, il s'agit en réalité d'un individu de taille moyenne.	Level 3 | Found in: Meridion Hills	Meridion Hills@-869.1,2122.4,38.7	type:Bee,area:Z1
creatures	Bee_Z1W_3	Récolteuse apix enivrée	0	1102		Level 10-11 | Found in: Honeywoods Isle, Honeywoods Foliage	Honeywoods Isle@-957.6,1369.2,100.8;Honeywoods Foliage@-825,778.2,185.3;Honeywoods Foliage@-945.2,1015,129.7	type:Bee,area:Z1
creatures	Bee_Z1W_2	Récolteuse apix pompette	0	1103		Level 11-12 | Found in: Honeywoods Foliage, Honeywoods Cave, Honeywoods Root	Honeywoods Foliage@-1026.2,907.6,200.9;Honeywoods Cave@-1167.1,881.7,214;Honeywoods Root@-862.8,1027.6,159.4	type:Bee,area:Z1
creatures	Bee_Z2W	Récolteuse apix saoule	0	1104		Level 18-19 | Found in: Nescent Hive	Nescent Hive@2095.4,133.4,-10.6;Nescent Hive@2050.9,297.7,22.3;Nescent Hive@1982.2,82.9,-28.9	type:Bee,area:Z2
creatures	Cleodora	Reine Élizabeille	4	1105	On dit qu'Élizabeille, reine des insectes de Siagarta et mère de toutes les abeilles du clan Apix, a donné autant de fois la vie que la mort.	Level 20 | World boss | Drops: Ruche de poche (rare), Sabrailes (rare) | Found in: Dungeon entrance - Nescent Hive	Dungeon entrance - Nescent Hive@2087.7,161.4,-293.2	type:Bee,area:Z2
creatures	RobinHoof	Robin des Cornes	4	1106		Level 23 | World boss | Drops: Béliérus et Bélius (rare), Cornes des vents (rare) | Found in: Dungeon entrance - CrimsonIsland Barracks	Dungeon entrance - CrimsonIsland Barracks@390.5,-283.4,78.4	type:Human,area:Z3
creatures	Dog_Z3W_RamPatrol04	Rockie	0	1059		Level 22 | Found in: CrimsonIsland South	CrimsonIsland South@431.8,-366.9,85.5	type:Wolf,area:Z3
creatures	Ratsar	Roi Ratsar	4	1107	Ratsar est le premier des rois kobolds à s'être installé à Siagarta et est réputé pour sa malveillance sans limites. On dit que rien n'égale son intolérance aux humains, hormis peut-être son intolérance au lactose.	Level 10 | World boss | Drops: Canines jumelles de Ratsar (rare), Martyr d'Enripit (rare) | Found in: Dungeon entrance - Enripit Hollow	Dungeon entrance - Enripit Hollow@-652.1,312.2,2.3	type:Kobold,area:Z1
creatures	Dog_Z3W_RamPatrol03	Rouben	0	988		Level 23 | Found in: CrimsonIsland South	CrimsonIsland South@409.3,-220.4,77.3	type:Wolf,area:Z3
creatures	Boar_Z1W	Sanglier	0	1108	Les sangliers sont des créatures incomprises. Les fermiers les détestent autant que les chasseurs les adorent. Cependant, la nature est mal faite : les sangliers adorent les fermiers, mais détestent les chasseurs.	Level 11-12 | Found in: Honeywoods Grove, Honeywoods Forest	Honeywoods Grove@-654.1,1284.9,72.8;Honeywoods Forest@-550.7,972.4,112;Honeywoods Forest@-628.7,1138.4,98.1	type:Boar,area:Z1
creatures	Boar_Z2W_U	Sanglier étincelant	0	1109		Level 14 | Found in: Azuram Bridge	Azuram Bridge@366.4,423.9,36.1	type:Boar,area:Z2
creatures	Boar_Z2W_2	Sanglier misanthrope	0	1110		Level 17-18 | Found in: Nescent Wood, Nescent Flowers, Nescent Pasture	Nescent Wood@1040.1,-452.5,37.5;Nescent Flowers@1914.9,-45.6,57.4;Nescent Pasture@1170.8,-181.6,45	type:Boar,area:Z2
creatures	Boar_Z2W	Sanglier reclus	0	1111		Level 13-14 | Found in: Azuram Highland, Azuram Bridge, Azuram Mound	Azuram Highland@1505.4,406.3,21.3;Azuram Bridge@287.3,304.8,25.8;Azuram Mound@1171.4,526.5,49	type:Boar,area:Z2
creatures	Elemental_Z1W_Earth	Scintille	0	1112	Ceci était autrefois un golem. Mais après des millénaires de pression élémentaire, son coeur de cristal s'est endurci, détruisant presque tout autour de lui.	Level 7-8 | Found in: Primevalley Island	Primevalley Island@-43.8,1295.1,172.2;Primevalley Island@114.2,1370,123	type:Golem,area:Z1
creatures	Elemental_Z2W	Scintille d'Éoyl	0	1113	C'est à ceci que les gens pensent quand ils parlent de l'oeil d'un cyclone.	Level 14-15 | Found in: Azuram Mound, Krisomal North	Azuram Mound@891.6,653,91.1;Krisomal North@1800.8,906,2.4;Azuram Mound@1066.9,712.8,109.8	type:WindGolems,area:Z2
creatures	Elemental_Z2W_2	Scintille d'Éoyl léger	0	1113		Level 19-20 | Found in: Eksod Kobolds, Eksod Lake	Eksod Kobolds@1287.1,-667.7,-50.7;Eksod Lake@1639.5,-457.6,139.6;Eksod Lake@1751.1,-507.6,108.7	type:WindGolems,area:Z2
creatures	Elemental_Z2D_Underwater	Scintille de la Nouvelle Atlaan	0	1114		Level 16 | Found in: Dungeon entrance - Krisomal Abyss	Dungeon entrance - Krisomal Abyss@1490,1551,-88.5	type:WaterGolems,area:Z2
creatures	Elemental_Z1W_Underwater	Scintille de Naya	0	1115	Ces créatures sont souvent confondues avec des oursins, mais elles s'en différencient grâce à deux caractéristiques notables : elles sont âgées de plusieurs siècles, et elles chercheront activement à vous éliminer.	Level 7-8 | Found in: Primevalley Coast	Primevalley Coast@263.5,1481.4,-33.9;Primevalley Coast@348.2,1289.4,-55.1;Primevalley Coast@305.3,1147.3,-12.1	type:WaterGolems,area:Z1
creatures	Elemental_Z2W_Underwater	Scintille de Naya	0	1116		Level 15-16 | Found in: Krisomal Abyss	Krisomal Abyss@1620.4,1561,-56.6	type:WaterGolems,area:Z2
creatures	Elemental_Z2W_Underwater_U	Scintille de Naya scintillant	0	1117		Level 18 | Found in: Krisomal Abyss	Krisomal Abyss@1578.8,1600.9,-64.5	type:WaterGolems,area:Z2
creatures	Elemental_Z2W_Lava	Scintille de Pyre	0	1118	Quand les jeunes de Siagarta disent « C'est trop le feu », il faut comprendre « Fuyez ! ».	Level 15-16 | Found in: Azuram Mound Cave	Azuram Mound Cave@921.5,716.3,-7.4;Azuram Mound Cave@891.8,913.3,-114	type:FireGolems,area:Z2
creatures	Elemental_Z2W_Lava_2	Scintille de Pyre incandescent	0	1118		Level 19-20 | Found in: Eksod Kobolds	Eksod Kobolds@1467.9,-715,-2.4	type:FireGolems,area:Z2
creatures	Elemental_Z1W_Earth_U	Scintille étincelant	0	1119		Level 8 | Found in: Primevalley Island	Primevalley Island@-36.7,1237.3,85.5	type:Golem,area:Z1
creatures	Elemental_Z1W_Earth_2	Scintille glaiseux	0	1120		Level 21-22 | Found in: BelEtir Piton, BelEtir Cliff, BelEtir Islets	BelEtir Piton@-1388.7,-103.8,107.9;BelEtir Cliff@-683.1,-403.9,21.2;BelEtir Islets@-1141.9,-384.3,46.5	type:Golem,area:Z1
creatures	Manfish_Z1D_Caster	Sème-vague de la cité perdue	0	1121		Level 5 | Found in: Dungeon entrance - Meridion POI	Dungeon entrance - Meridion POI@-108.8,1870.7,6	type:Manfish,area:Z1
creatures	Manfish_Z2D_Caster	Sème-vague de la Nouvelle Atlaan	0	1122		Level 16 | Found in: Dungeon entrance - Krisomal Abyss	Dungeon entrance - Krisomal Abyss@1490,1551,-88.5	type:Manfish,area:Z2
creatures	Manfish_Z1W_U_Caster	Sème-vague étincelant	0	1123		Level 4 | Found in: Meridion Beach	Meridion Beach@-275.9,1864.5,0.8	type:Manfish,area:Z1
creatures	Manfish_Z1W_Caster	Sème-vague nepside	0	1124	On raconte que ce sont les Sème-vagues qui ont fait d'Atlantide, autrefois un village humain fort banal, la cité immortelle et légendaire d'aujourd'hui.	Level 4-5 | Found in: Meridion Ruins, Meridion Beach, Meridion Sand	Meridion Ruins@-195.6,1734.2,6.1;Meridion Beach@-248.9,1956.4,6.2;Meridion Sand@-443.7,1778.3,9.1	type:Manfish,area:Z1
creatures	Manfish_Z2W_Caster	Sème-vague nepside érudit	0	1125		Level 16-17 | Found in: Krisomal Priaire, Krisomal Abyss	Krisomal Priaire@1834,740.4,3.5;Krisomal Priaire@1805.6,545.1,6.1;Krisomal Abyss@1554.4,1532.3,-39.1	type:Manfish,area:Z2
creatures	Crimson_Z2W_Captain_U_2	Sensabille, capitaine écarlate	0	954	Sensabille serait considérée comme une capitaine ordinaire si elle n'avait pas autant de problèmes d'audition.	Level 16 | Found in: Azuram Road	Azuram Road@828.4,276.3,15.1	type:Crimson,area:Z2
creatures	FaerieBee_Z1W_Claws	Sentinelle apix	0	1126	Dans le vocabulaire apix, « monter la garde » est très proche des notions « châtier », « massacrer » et « s'assurer que les humains ne reviendront jamais ».	Level 11-12 | Found in: Honeywoods Canopy, Honeywoods Root	Honeywoods Canopy@-1054.8,914.8,228.5;Honeywoods Canopy@-1188.5,897.8,274;Honeywoods Root@-867.3,1021.9,166.5	type:Bee,area:Z1
creatures	FaerieBee_Z2W_Claws	Sentinelle apix zélée	0	1127		Level 18-19 | Found in: Nescent Hive	Nescent Hive@2084.4,134.7,-19.7;Nescent Hive@2054.8,303.8,30.1;Nescent Hive@2088.1,6.4,61.8	type:Bee,area:Z2
creatures	FaerieBee_Z1D_Claws	Sentinelle de l'arbre-ruche	0	1127		Level 11 | Found in: Dungeon entrance - Honeywoods Cave	Dungeon entrance - Honeywoods Cave@-1095.3,878.3,19.8	type:Bee,area:Z1
creatures	Sprout_Rice_Z2W_Plantivore_3	Shaquille O'Navet	0	1128	Lors des matchs de jeux de balles, ce sont traditionnellement les navets qui se retrouvaient à devoir servir de ballon. Mais tout a changé à l'arrivée de Shaquille O'Navet.	Level 16 | Found in: Azuram Flying	Azuram Flying@1457.8,485.8,210.8	type:Sprouts,area:Z2
creatures	Golem_Z1W_Earth_E	Sméagolem	0	1129	Depuis le jour où cette malheureuse créature a trouvé une boucle d'oreille kobold dans les profondeurs d'Enripit, elle est persuadée d'une chose : quelqu'un va venir lui voler son trésor.	Level 8 | Found in: Primevalley Island	Primevalley Island@-7.4,1200.1,144.8	type:Golem,area:Z1
creatures	Crimson_Z1W_Sword	Soldat écarlate	0	1130	Les soldats écarlates ne sont pas tous de violents fanatiques, mais ils doivent se faire passer pour tels et finissent parfois par vraiment s'en convaincre eux-mêmes.	Level 8-10 | Found in: Enripit Camp, Enripit Plains	Enripit Camp@-282.7,597.4,142.7;Enripit Plains@-176.9,425.7,131.3	type:Crimson,area:Z1
creatures	Crimson_Z3D_Sword	Soldat écarlate aguerri	0	1130		Level 22 | Found in: Dungeon entrance - CrimsonIsland Barracks	Dungeon entrance - CrimsonIsland Barracks@390.5,-283.4,78.4	type:Crimson,area:Z3
creatures	Crimson_Z2W_Sword	Soldat écarlate dévot	0	1130		Level 15-16 | Found in: Krisomal Priaire, Azuram Road	Krisomal Priaire@1239.6,714.9,101.4;Azuram Road@828.4,276.3,15.1	type:Crimson,area:Z2
creatures	Crimson_Z2W_Sword_2	Soldat écarlate fervent	0	1130		Level 17-18 | Found in: Nescent Pasture	Nescent Pasture@1717.7,226.2,17;Nescent Pasture@1116,-220,27.8	type:Crimson,area:Z2
creatures	Crimson_Z3W_Sword	Soldat écarlate obsessionnel	0	1130		Level 22-23 | Found in: CrimsonIsland South	CrimsonIsland South@658.9,-449.1,103;CrimsonIsland South@324.1,-586.7,113.6;CrimsonIsland South@548.2,-279,96.2	type:Crimson,area:Z3
creatures	Manfish_Z2W_E_Spear_2	Squalide Ouïenoire	0	1131	Chacun le sait : tout criminel recherché dans les neuf mondes finit par se terrer à Siagarta. Cependant, la réputation de Squalide est si catastrophique que cet individu corrompu est presque plus apprécié à la cour méropienne qu'ici.	Level 15 | Found in: Krisomal Abyss	Krisomal Abyss@1528.4,1512.3,-39.1	type:Manfish,area:Z2
creatures	Sprout_Rice_Z2W_Plantivore	Syd Barblette	0	1132	On dit que tenter de discuter avec Syd Barblette, c'est comme parler à un mur de brique, mais il reste très apprécié des autres pousses.	Level 15 | Found in: Azuram Fields	Azuram Fields@952.2,285,18.8	type:Sprouts,area:Z2
creatures	Crimson_Z3D_Bow	Tireur d'élite écarlate	0	958		Level 22 | Found in: Dungeon entrance - CrimsonIsland Barracks	Dungeon entrance - CrimsonIsland Barracks@390.5,-283.4,78.4	type:Crimson,area:Z3
creatures	Dog_Z3W_RamPatrol08	Trackeur	0	988		Level 23 | Found in: CrimsonIsland South	CrimsonIsland South@534,-318.1,93.8	type:Wolf,area:Z3
creatures	Crimson_Z3W_Daggers_E	Trombelin	0	1019	Trombelin convoitait le monde entier, et tout ce qu'il contient.	Level 22 | Found in: CrimsonIsland South	CrimsonIsland South@558.9,-372.9,83.2	type:Crimson,area:Z3
creatures	OgreHuman_Z3W_Claws_U	Type moche à poil	0	1133		Level 23 | Found in: CrimsonIsland Beach	CrimsonIsland Beach@789.7,-374.2,56.3	type:Ogre,area:Z3
creatures	Ulserous	ul'Céré, Avatar des Hérauts	4	1134	ul'Céré, Autorité des Hérauts de Skover, est bien décidé à rétablir l'équilibre du monde en aidant les Solaris à reprendre ce qu'ils ont perdu.	Level 13 | World boss | Found in: BelEtir AltarFight	BelEtir AltarFight@-964.7,-520.4,427.5	type:Human,area:Z1
creatures	Kobold_Z1W_Daggers	Voleur kobold	0	1135	Les Kobolds font leur fromage, récoltent leur propre Étincelle et fabriquent leurs machines. Pour tout le reste, ils optent généralement pour un système d'échange unilatéral que les humains qualifient de « vol ».	Level 7-8 | Found in: Enripit Hollow	Enripit Hollow@-432.7,1175.4,19.8;Enripit Hollow@-289.5,875.3,69.3	type:Kobold,area:Z1
creatures	Kobold_Z1D_Daggers	Voleur kobold d'Estrone	0	1136		Level 7 | Found in: Dungeon entrance - Primevalley Meadows	Dungeon entrance - Primevalley Meadows@-394.3,1331.6,51.1	type:Kobold,area:Z1
creatures	Kobold_Z1W_Daggers_2	Voleur kobold digne de confiance	0	1137		Level 10-11 | Found in: Enripit Hollow	Enripit Hollow@-566.8,390.2,3;Enripit Hollow@-846.5,443.8,3;Enripit Hollow@-286.5,759.7,35.3	type:Kobold,area:Z1
creatures	Kobold_Z2W_Daggers	Voleur kobold irréprochable	0	1136		Level 19-20 | Found in: Eksod Kobolds	Eksod Kobolds@1104.1,-914,5.9	type:Kobold,area:Z2
creatures	Dog_Z3W_RamPatrol05	Zouma	0	1059		Level 23 | Found in: CrimsonIsland Garden	CrimsonIsland Garden@512.9,-1059,-106	type:Wolf,area:Z3
runes	Mage_StaticNova_M2	Aftershock	3	1138	Enemies are dealt ? after the immobilizing effect of Nova statique stops	Upgrades: Nova statique (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Nova statique
runes	Priest_Judgment_M2	Alacrity	3	1139	Readying a Prayer reduces the cooldown of Jugement by 2.	Upgrades: Jugement (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Jugement
runes	Mage_ChronoReset_M3	Alignment	3	1140	Réinitialisation temporelle reduces the cooldowns of all your ClassSkills by 15.	Upgrades: Réinitialisation temporelle (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Réinitialisation temporelle
runes	Mage_Overload_M3	All-In	3	1141	Surcharge increases all your damage by ? but your Health is set to ? and you cannot be healed for the duration.	Upgrades: Surcharge (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Surcharge
runes	Priest_BlessingOfFervor_M1	Almighty Blessing	3	1142	Bénédiction fervente increases Strength, Dexterity, Intellect and Faith by ?.	Upgrades: Bénédiction fervente (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Bénédiction fervente
runes	Priest_BeaconOfHope_M3	Balance of Souls	3	1143	Each ally and enemy hit reduces the cooldown of Lueur d'espoir by 5.	Upgrades: Lueur d'espoir (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Lueur d'espoir
runes	Warrior_BattleShout_M1	Battle Fury	3	1144	Your critical strikes extend the duration of your own Cri de guerre by 0.25.	Upgrades: Cri de guerre (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Cri de guerre
runes	Warrior_SurgingForce_M1	Battle Momentum	3	1145	Hitting 3 or more enemies with Force implacable reduces its cooldown by 15.	Upgrades: Force implacable (Warrior) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Warrior,skill:Force implacable
runes	Priest_BeaconOfHope_M1	Blinding Light	3	1146	Lueur d'espoir stuns enemies for 3.	Upgrades: Lueur d'espoir (Priest) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Priest,skill:Lueur d'espoir
runes	Mage_StaticNova_M3	Chain Reaction	3	1147	Hitting 3 enemies or more with Nova statique triggers all your Conduits for free.	Upgrades: Nova statique (Mage) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Mage,skill:Nova statique
runes	Rogue_UrgeToKill_M2	Chronic Urge	3	1148	The cooldown of Pulsion meurtrière is reduced to 90.	Upgrades: Pulsion meurtrière (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Pulsion meurtrière
runes	Rogue_Finisher_M2	Combo Ruler	3	1149	You can now stack up to 6 ComboPoint.	Upgrades: Coup de grâce (Rogue) | Quest reward: A Pebble in the Shoe (Azuram Mound Cave), Under the Sands of Time (Eksod Kobolds), Sunken Tomb Raider (Krisomal Port) +5 more | Named in 2 chests at 1% | Drops: World crates, FoeUniqueDrops | Which rune a pickup becomes is decided when you take it	Chests - Primevalley Island@39.6,1099.6,58.2;Chests - Krisomal North@1465.4,1317.2,56;Chests - Azuram Mound@874.1,762.5,99.5;A Pebble in the Shoe - Azuram Mound Cave@927.3,618.3,13.6,q:NPC_Ratou;Under the Sands of Time - Eksod Kobolds@1070.1,-825.8,33.8,q:NPC_India_1;Sunken Tomb Raider - Krisomal Port@1523.6,1536.6,5.3,q:NPC_Lora	class:Rogue,skill:Coup de grâce
